Date,svol_xf,margin_xf,c,d_jan,d_feb,d_mar,d_apr,d_may,d_jun,d_jul,d_aug,d_sep,d_oct,d_nov,d_dec,school_easter,school_holidays,school_ht_feb,school_ht_may,school_ht_oct,school_summer,school_xmas,payday_25,payday_lf,bh_aug,bh_boxd,bh_easter,bh_eastmon,bh_goodfri,bh_lastmay,bh_mayday,bh_ny,bh_xmas,day_fathers,day_mothers,day_valentine,trend_2007,trend_2008,trend_2009,trend_2010,trend_2011,ww_nat_dlta_maxtemp,ww_nat_dlta_mintemp,ww_nat_dlta_rain,ww_nat_dlta_sun,ww_nat_lta_maxtemp,ww_nat_lta_mintemp,ww_nat_lta_sun,ww_nat_maxtemp,ww_nat_lta_rain,ww_nat_mintemp,ww_nat_rain,ww_nat_sun,gfk_climmajpurch,gfk_consconf,gfk_econlst12msnth,gfk_econnxt12mnths,gfk_hhlst12mnths,gfk_hhnxt12mnths,oecd_bci,oecd_cci,oecd_cp_all,oecd_cp_energy,oecd_cp_food,oecd_cp_housing,oecd_cp_nfne,oecd_cp_service,oecd_gdp,oecd_gdp_2000base,oecd_hcp_all,oecd_intrate,oecd_unemploy,rsi_nfood_val_sa,rsi_nfood_vol_sa,rsi_val_sa,rsi_vol_sa,dist_xf,price_se_xf,price_se_lor,price_se_mayb,price_se_no7,prom_tft,prom_gwp,pos_ge,pos_pps,pos_fsdu,m_wow_tv,m_wow_olv,m_wow_social,m_wow_tot,m_amaze_tv,m_amaze_outdoor,m_amaze_display,m_amaze_tot,m_celeb_tv,m_celeb_outdoor,m_celeb_display,m_celeb_tot,xf_total,comp_lor_tot,comp_mayb_tot,comp_no7_tot,svol_xf_add,random,error
2023-10-24,888971.5797219223,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.714285714285714,0.0,0.0,0.714285714285714,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,42.857142857143,0.0,0.225418867604562,-1.24705542549974,-0.716961891303067,0.676924797592894,11.8836720241468,5.97173077277838,2.74645181825574,12.1090908917513,2.72994889084033,4.72467534727864,2.01298699953726,3.42337661584863,-15,-19,-43,-20,-13,-2,101.1307,97.99908,115.2596,149.7125,128.2,116.4254,110.3908,120.6748,1456271,1122869.50965184,115.2096,3.0561,7.8,106.4,115.2,113.4,110.2,0.8,10.05,10.764000000000001,9.22,10.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28429.30586320001,0.0,62242.03893961001,90671.34480281002,90671.34480281002,1536,0,190917,870699.2678875868,0.6445402752801414,0.018531076118734207
2023-10-31,765028.8494474149,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857142,0.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,43.857142857143,0.0,0.802321399153834,1.47458310689223,0.360993126973968,-0.972783139901796,11.1717045748721,5.50204028830921,2.52213378282752,11.9740259740259,2.79744843692489,6.97662339520144,3.15844156389886,1.54935064292573,-15,-19,-43,-20,-13,-2,101.1307,97.99908,115.2596,149.7125,128.2,116.4254,110.3908,120.6748,1456271,1122869.50965184,115.2096,3.0561,7.8,106.4,115.2,113.4,110.2,0.8,10.05,10.764000000000001,9.22,10.47,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.04,0.0,33935.34362794999,35649.38362794999,35649.38362794999,236786,16912,530407,820635.5974528465,0.6945015218727217,0.025432544146198957
2023-11-07,755885.7898384234,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,44.857142857143,0.0,-1.25403533341986,-1.44920625503665,1.26291349994043,0.223750605590586,10.0916977082383,4.55180364174593,2.31650913710752,8.83766237481848,2.62150205517597,3.10259738670928,3.88441555511641,2.54025974269811,-17,-21,-46,-22,-13,-7,101.3077,97.69508,115.6096,151.1126,130.2,116.9085,110.5908,120.368,1456271,1122869.50965184,115.6096,3.297,7.8,106.2,115.0,113.8,110.3,0.8,10.06,10.8,9.48,10.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28304.716033419987,28304.716033419987,28304.716033419987,188132,0,400416,841105.7130715944,0.012407556560253497,-0.11221343890921827
2023-11-14,743092.1848981144,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,45.857142857143,0.0,-1.60870156129706,-2.29228590326464,-0.822577163829693,0.0997357463914617,9.37363663985605,3.90137680449857,2.00675775859257,7.76493507855898,2.5927070325662,1.60909090123393,1.77012986873651,2.10649350498403,-17,-21,-46,-22,-13,-7,101.3077,97.69508,115.6096,151.1126,130.2,116.9085,110.5908,120.368,1456271,1122869.50965184,115.6096,3.297,7.8,106.2,115.0,113.8,110.3,0.8,10.06,10.8,9.48,10.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10552.53838858,10552.53838858,10552.53838858,156327,0,365336,807412.4419713307,0.43389665056773596,-0.008323105361429538
2023-11-21,814544.7699253891,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,46.857142857143,0.0,-4.58406214791238,-3.78187275704207,-1.56250424560841,0.353284807933983,8.87107513329979,3.48966495399707,1.799961942468,4.2870129853874,2.49886788363633,-0.292207803045,0.936363638027921,2.15324675040198,-17,-21,-46,-22,-13,-7,101.3077,97.69508,115.6096,151.1126,130.2,116.9085,110.5908,120.368,1456271,1122869.50965184,115.6096,3.297,7.8,106.2,115.0,113.8,110.3,0.8,10.06,10.8,9.48,10.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141655,0,329362,853514.492124024,0.34852457685291915,-0.019465343578528343
2023-11-28,575678.369510555,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571428571428,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,47.8571428571431,0.0,-6.99637356211499,-7.97220022628804,-0.615066693014156,0.0180974888392558,8.56260733117418,3.20207034857212,1.68969471595336,1.56623376905918,2.37740435130721,-4.77012987771591,1.76233765829306,1.70779220479262,-17,-21,-46,-22,-13,-7,101.3077,97.69508,115.6096,151.1126,130.2,116.9085,110.5908,120.368,1456271,1122869.50965184,115.6096,3.297,7.8,106.2,115.0,113.8,110.3,0.8,10.06,10.8,9.48,10.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357168,113764,564738,610496.6983536466,0.20702974042117894,-0.04083853487088705
2023-12-05,565105.6555636866,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,48.8571428571431,0.0,-4.67960724297378,-5.8458730215347,-1.67495087552008,0.651086753613965,7.839347495128,2.59911977052398,1.69177038332141,3.15974025215421,2.31910672323672,-3.24675325101072,0.644155847716641,2.34285713693538,-7,-21,-51,-23,-16,-8,101.6187,97.34897,116.8097,156.213,132.2,116.8128,111.3907,122.1175,1456271,1122869.50965184,116.8097,3.587,7.7,105.1,114.4,113.2,109.8,0.8,10.06,10.8,9.48,10.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11596.00233258,11596.00233258,11596.00233258,173247,93747,262727,548585.077973573,0.45066344158518823,-0.006199266956405863
2023-12-12,578573.5359777315,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,49.8571428571431,0.0,-3.87104303158231,-3.66866837096014,-1.49377844515888,-0.172853355841955,7.17234172479181,1.87646058688025,1.61960660296289,3.30129869320949,2.29118104701247,-1.79220778407988,0.797402601853593,1.44675324712093,-7,-21,-51,-23,-16,-8,101.6187,97.34897,116.8097,156.213,132.2,116.8128,111.3907,122.1175,1456271,1122869.50965184,116.8097,3.587,7.7,105.1,114.4,113.2,109.8,0.8,10.06,10.8,9.48,10.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9216.0,19647.12838542,28863.12838542,28863.12838542,42188,211880,358053,566964.7665588787,0.6520869651317243,0.01954804958341111
2023-12-19,292307.1752469528,0.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.285714285714285,0.0,0.0,0.0,0.0,0.285714285714285,1,0,0,0,0,0,0,0,0,0,1,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,50.8571428571431,0.0,-6.79624539476823,-8.15992219336029,-1.65540462451783,0.37641125854669,6.61962201396479,1.41836375193731,1.56774457529445,-0.176623380803442,2.15540462413078,-6.74155844142297,0.499999999612956,1.94415583384114,-7,-21,-51,-23,-16,-8,101.6187,97.34897,116.8097,156.213,132.2,116.8128,111.3907,122.1175,1456271,1122869.50965184,116.8097,3.587,7.7,105.1,114.4,113.2,109.8,0.8,10.06,10.8,9.48,10.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40069.0,28280.123202299998,68349.12320229999,68349.12320229999,9925,89433,408075,282495.1044716185,0.4145142322396449,-0.010797388238151035
2023-12-26,330613.0887834054,0.9,1,0.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857142857142857,0.0,0.714285714285714,0.0,0.0,0.0,0.0,0.714285714285714,0,1,0,1,0,0,0,0,0,1,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,51.8367346938778,0.0204081632653061,-1.26911385459084,-0.622721504003339,-0.58645749367688,-1.36989725330088,6.60417874026907,1.39674745430356,1.54132582592929,5.33506488567822,2.19684712003202,0.774025950300228,1.61038962635514,0.171428572628405,-7,-21,-51,-23,-16,-8,101.6187,97.34897,116.8097,156.213,132.2,116.8128,111.3907,122.1175,1456271,1122869.50965184,116.8097,3.587,7.7,105.1,114.4,113.2,109.8,0.8,10.06,10.8,9.48,10.77,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23155.0,20175.04453858,43330.04453858,43330.04453858,83013,44059,550806,337491.9437830765,0.20563038481900175,-0.04108384851207478
2024-01-02,623223.8944279538,0.9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714285,0.0,0.0,0.0,0.0,0.285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,0.714285714285714,-2.27847384856162,-1.89111964051309,0.211909712646067,-0.670500712966282,6.85769462538273,1.68852224196029,1.63413707064218,4.57922077682111,2.36211627506188,-0.202597398552801,2.57402598770794,0.963636357675899,-29,-29,-54,-30,-18,-12,101.8268,96.8502199999999,116.9097,160.2133,132.1,117.5989,110.8908,122.2829,1456271,1122869.50965184,116.9097,3.7078,7.6,107.7,116.3,115.1,110.9,0.8,10.26,10.845,9.5,10.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20559.0,11719.76647712,32278.76647712,32278.76647712,139355,171698,254132,617657.7491917226,0.26811741385481724,-0.03092583235870231
2024-01-09,650344.584193997,0.9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,1.71428571428571,1.41648328729123,1.17772520945301,1.82964427885837,-0.462467491849909,7.30949074301767,2.19110597813039,1.65597397691886,8.72597403030891,2.24178431840533,3.3688311875834,4.0714285972637,1.19350648506895,-29,-29,-54,-30,-18,-12,101.8268,96.8502199999999,116.9097,160.2133,132.1,117.5989,110.8908,122.2829,1456271,1122869.50965184,116.9097,3.7078,7.6,107.7,116.3,115.1,110.9,0.8,10.26,10.845,9.5,10.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10215.45186708,10215.45186708,10215.45186708,142719,115684,296382,644776.9210566898,0.003734574209367403,-0.13375847331949817
2024-01-16,642026.3024670365,0.9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,2.71428571428571,-1.6261055481678,-1.85085346970255,-0.936004906276184,1.07954246772731,7.44298867519144,2.31578854417823,1.77889910108699,5.81688312702364,2.10613479916419,0.464935074475678,1.170129892888,2.85844156881431,-29,-29,-54,-30,-18,-12,101.8268,96.8502199999999,116.9097,160.2133,132.1,117.5989,110.8908,122.2829,1456271,1122869.50965184,116.9097,3.7078,7.6,107.7,116.3,115.1,110.9,0.8,10.26,10.845,9.5,10.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4424.657578660001,4424.657578660001,4424.657578660001,43488,111811,287545,633544.0189349549,0.6787022154965954,0.023203641364832658
2024-01-23,736661.4585287445,0.9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,3.71428571428571,-2.54002166153206,-1.32006044238829,-1.69892362764484,-0.727126131269316,7.41404762332747,2.27330719435781,1.86089235851387,4.87402596179541,2.03788466662523,0.95324675196951,0.338961038980391,1.13376622724455,-29,-29,-54,-30,-18,-12,101.8268,96.8502199999999,116.9097,160.2133,132.1,117.5989,110.8908,122.2829,1456271,1122869.50965184,116.9097,3.7078,7.6,107.7,116.3,115.1,110.9,0.8,10.26,10.845,9.5,10.77,1.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3308.2351095199997,3308.2351095199997,3308.2351095199997,0,1159,290351,698845.1891560057,0.03807012422940259,-0.08867670443303105
2024-01-30,707578.5115514812,0.9,1,0.285714285714285,0.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,4.71428571428571,0.839205155526097,-0.601359554695222,0.834757618509322,-0.495644768331667,7.49196370970253,2.09096994956939,2.17616425531476,8.33116886522862,1.76783975939472,1.48961039487417,2.60259737790405,1.6805194869831,-29,-29,-54,-30,-18,-12,101.8268,96.8502199999999,116.9097,160.2133,132.1,117.5989,110.8908,122.2829,1456271,1122869.50965184,116.9097,3.7078,7.6,107.7,116.3,115.1,110.9,0.8,10.26,10.845,9.5,10.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50256,5989,350671,691821.7858214917,0.3302512767227511,-0.02196097109721533
2024-02-06,895187.0353659664,0.9,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,5.71428571428571,1.31223300607381,1.71562136126731,1.22546803906412,-0.553649348237601,7.72802672675469,1.99606693567465,2.54325974436966,9.04025973282851,1.66544103106075,3.71168829694196,2.89090907012487,1.98961039613206,-25,-28,-55,-31,-16,-10,102.1274,96.38663,117.8498,161.8135,133.6,117.7709,111.7907,122.7218,1456271,1122869.50965184,117.8098,3.8678,7.6,106.5,114.1,114.4,109.5,0.8,10.26,10.845,9.5,10.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125179,0,335896,772115.0816602377,0.17732738446374074,-0.04627991579371267
2024-02-13,871213.304782858,0.9,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,6.71428571428572,-0.8817832061139,-0.0135812509706716,0.652951055497491,-1.32375889332184,7.81035464707071,1.87591891532095,2.82246021029157,6.92857144095681,1.73536062147383,1.86233766435028,2.38831167697132,1.49870131696973,-25,-28,-55,-31,-16,-10,102.1274,96.38663,117.8498,161.8135,133.6,117.7709,111.7907,122.7218,1456271,1122869.50965184,117.8098,3.8678,7.6,106.5,114.1,114.4,109.5,0.8,10.26,10.845,9.5,10.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198433,0,253264,658682.8155415804,0.8854690363402762,0.06013894044364351
2024-02-20,982086.0661217307,0.9,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.714285714285714,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,7.71428571428572,0.975935201257977,2.87861388399627,0.275971489368804,-1.88427588181748,7.86172710853725,1.71359390619889,3.09076940087054,8.83766230979523,1.63052202831024,4.59220779019516,1.90649351767905,1.20649351905305,-25,-28,-55,-31,-16,-10,102.1274,96.38663,117.8498,161.8135,133.6,117.7709,111.7907,122.7218,1456271,1122869.50965184,117.8098,3.8678,7.6,106.5,114.1,114.4,109.5,0.8,10.26,10.845,9.5,10.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19805,265040,317353,710705.6748268453,0.017727394867959156,-0.10515628112294206
2024-02-27,1121982.0535748578,0.9,1,0.0,0.285714285714285,0.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,8.71428571428572,-1.64707119302221,-1.37080018693117,-1.23519451308616,-0.2008437436672,8.31590235566069,2.155215785648,3.0709736127327,6.66883116263847,1.52220750040878,0.784415598716828,0.287012987322621,2.8701298690655,-25,-28,-55,-31,-16,-10,102.1274,96.38663,117.8498,161.8135,133.6,117.7709,111.7907,122.7218,1456271,1122869.50965184,117.8098,3.8678,7.6,106.5,114.1,114.4,109.5,0.8,10.26,10.845,9.5,10.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130613.80081583,0.0,16431.80081583,147045.60163166,147045.60163166,92665,343604,623635,834084.2271994033,0.8555240556977415,0.053021184586783524
2024-03-05,1246217.7769613492,0.9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,9.71428571428571,-0.478903588928703,-1.10887613863253,-0.183341126424509,0.808723353500857,9.09838412451021,2.65562937292299,3.29127664421558,8.61948053558151,1.62100345948103,1.54675323429045,1.43766233305652,4.09999999771644,-29,-28,-54,-29,-19,-10,102.3195,96.1591399999999,118.1098,164.7137,131.8,117.9429,112.1907,123.0437,1456271,1122869.50965184,118.1098,3.702,7.6,106.4,114.0,114.5,109.9,0.8,10.26,10.845,9.5,10.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149741.20323497,0.0,64001.20323496998,213742.40646993998,213742.40646993998,23906,238012,642737,909223.0355427937,0.8407667590672417,0.04988070905303757
2024-03-12,1143140.042014405,0.9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,10.7142857142857,-0.639598875747746,-1.58503537812926,-0.630595114230046,0.805375478648504,9.80323524433826,3.35776265704922,3.24657259961848,9.16363636859051,1.59942627824252,1.77272727891996,0.968831164012481,4.05194807826698,-29,-28,-54,-29,-19,-10,102.3195,96.1591399999999,118.1098,164.7137,131.8,117.9429,112.1907,123.0437,1456271,1122869.50965184,118.1098,3.702,7.6,106.4,114.0,114.5,109.9,0.8,10.26,10.845,9.5,10.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146536.32451759,0.0,37576.324517589994,184112.64903518,184112.64903518,0,14601,64209,847177.0255018933,0.6888004433543639,0.024622651879464746
2024-03-19,1069903.6231104273,0.9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,11.7142857142857,2.70579062429592,-0.653857382672381,-1.44911242454256,1.55597024552005,10.5097938210134,3.84346778439722,3.57000375291585,13.2155844453093,1.49976177594664,3.18961040172484,0.0506493514040847,5.1259739984359,-29,-28,-54,-29,-19,-10,102.3195,96.1591399999999,118.1098,164.7137,131.8,117.9429,112.1907,123.0437,1456271,1122869.50965184,118.1098,3.702,7.6,106.4,114.0,114.5,109.9,0.8,10.26,10.845,9.5,10.77,0.42857142857142855,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87698.42495835,0.0,21330.42495835001,109028.84991670001,109028.84991670001,98831,90947,102788,808430.9286501259,0.997196847957741,0.1384980396089161
2024-03-26,970221.00297373,0.9,1,0.0,0.0,0.714285714285714,0.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,12.7142857142857,1.72653989627539,1.90342902025275,-0.343266758594059,-1.22979771671845,10.8708627506687,3.92384365683982,4.04668082245472,12.5974026469441,1.53157844042277,5.82727267709258,1.18831168182871,2.81688310573627,-29,-28,-54,-29,-19,-10,102.3195,96.1591399999999,118.1098,164.7137,131.8,117.9429,112.1907,123.0437,1456271,1122869.50965184,118.1098,3.702,7.6,106.4,114.0,114.5,109.9,0.8,10.26,10.845,9.5,10.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27517.213006119993,27517.213006119993,27517.213006119993,115621,6152,135015,845963.8377785987,0.9833864102108753,0.10646637169619454
2024-04-02,958742.6153305552,0.9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,13.7142857142857,3.96028262950098,2.03246017511488,-0.853197258125299,1.68952589316592,11.2072499445457,3.87143589657922,4.53514943756662,15.1675325740467,1.62852193774615,5.90389607169411,0.775324679620854,6.22467533073255,-30,-31,-57,-31,-23,-14,102.2814,95.92157,119.3099,166.1138,131.9,118.783,113.1906,125.0075,1456271,1122869.50965184,119.3099,3.7464,7.6,107.1,114.5,116.6,111.3,0.75,10.26,10.845,9.5,10.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18191.123668919994,18191.123668919994,18191.123668919994,21858,0,147920,859765.8973785156,0.08897364763421567,-0.0673551137943293
2024-04-09,840675.6172163817,0.9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,14.7142857142857,1.77681046502573,1.47312246922496,-1.39775303382315,-0.564945080202498,11.6673454014238,4.03337104655757,4.81169830644245,13.4441558664495,1.67048030548605,5.50649351578254,0.272727271662904,4.24675322623996,-30,-31,-57,-31,-23,-14,102.2814,95.92157,119.3099,166.1138,131.9,118.783,113.1906,125.0075,1456271,1122869.50965184,119.3099,3.7464,7.6,107.1,114.5,116.6,111.3,0.75,10.26,10.845,9.5,10.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3748.6428002808816,3748.6428002808816,3748.6428002808816,64577,0,224597,770199.8934965065,0.7134452736750573,0.02817389883026757
2024-04-16,877973.5036178377,0.9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714285714,0.714285714285714,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52.1428571428574,52.2857142857146,52.1428571428574,52.1428571428574,15.7142857142856,5.73607157111683,0.861256988897852,-1.37671764491309,3.39344714981892,12.5132791376836,4.91406768704609,4.86239702831891,18.2493507088004,1.55204232120537,5.77532467594394,0.175324676292283,8.25584417813784,-30,-31,-57,-31,-23,-14,102.2814,95.92157,119.3099,166.1138,131.9,118.783,113.1906,125.0075,1456271,1122869.50965184,119.3099,3.7464,7.6,107.1,114.5,116.6,111.3,0.75,10.26,10.845,9.5,10.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253117,0,159572,770130.9827990751,0.26457014487012853,-0.03146594581109037
